20/04/2022	11:11:02
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	332.334419		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	14.843843
U dispersion: 	1.034856
Turbulence: 	6.971615

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.680664	2.705128	14.655491	0	208.007812	25.146484	-31.992046
2.687988	2.712519	14.847321	0	208.007812	25.146484	-22.202625
2.739258	2.764257	16.210971	0	208.007812	25.146484	-21.726812
2.631836	2.655854	13.399001	0	208.007812	25.146484	-23.170455
2.666016	2.68997	14.264689	0	208.007812	25.097656	-37.809203
2.687988	2.712519	14.847321	0	208.007812	25.146484	-26.469328
2.683105	2.707214	14.709542	0	208.007812	25.097656	-33.789803
2.744141	2.769184	16.342557	0	208.007812	25.146484	-37.40081
2.651367	2.675564	13.89668	0	208.007812	25.146484	-30.834843
2.666016	2.690346	14.274329	0	208.007812	25.146484	-33.820544
2.749023	2.773724	16.46404	0	208.007812	25.097656	-51.749086
2.670898	2.694897	14.391317	0	208.007812	25.097656	-37.369721
2.675781	2.700201	14.52806	0	208.007812	25.146484	-34.199673
2.685547	2.710055	14.783288	0	208.007812	25.146484	-35.021164
2.600098	2.623826	12.605831	0	208.007812	25.146484	-30.422839
2.712402	2.737156	15.492358	0	208.007812	25.146484	-32.49802
2.741699	2.76672	16.27673	0	208.007812	25.146484	-40.119959
2.751465	2.776575	16.540439	0	208.007812	25.146484	-25.707249
2.597656	2.621363	12.54567	0	208.007812	25.146484	-24.246482
2.648926	2.6731	13.834096	0	208.007812	25.146484	-23.353177
2.702637	2.726921	15.223364	0	208.007812	25.097656	-26.232498
2.60498	2.628754	12.72653	0	208.007812	25.146484	-26.676805
2.70752	2.732229	15.36269	0	208.007812	25.146484	-24.56817
2.648926	2.672727	13.824626	0	208.007812	25.097656	-25.643658
2.634277	2.658318	13.460829	0	208.007812	25.146484	-27.611193
2.705078	2.729384	15.287974	0	208.007812	25.097656	-25.661323
2.626953	2.650557	13.266439	0	208.007812	25.097656	-30.254781
2.641602	2.665337	13.637581	0	208.007812	25.097656	-34.980466
2.65625	2.680117	14.012615	0	208.007812	25.097656	-34.42321
2.614746	2.638609	12.969405	0	208.007812	25.146484	-27.096605
2.644043	2.6678	13.699822	0	208.007812	25.097656	-26.088248
2.700195	2.724457	15.158836	0	208.007812	25.097656	-34.053169
2.609863	2.633681	12.847724	0	208.007812	25.146484	-26.25937
2.678223	2.702664	14.59173	0	208.007812	25.146484	-23.701064
2.687988	2.712519	14.847321	0	208.007812	25.146484	-25.106281
2.658691	2.682955	14.085051	0	208.007812	25.146484	-29.370498
2.687988	2.712519	14.847321	0	208.007812	25.146484	-28.405575
2.651367	2.675564	13.89668	0	208.007812	25.146484	-27.757741
